-11.106864410714495	-14.664313397729815	15.406001501468680	258.037879978960177	45.784449022170165	21.495105865211684	185.525669215267698	-54.666126898681604	-147.441957029958786
-11.097328833013799	-14.667122041306731	15.398422781737853	258.075759607879093	45.768878212218382	21.490214960291759	185.551335575481801	-54.632221981396214	-147.483928530747164
-11.087791936288133	-14.669928941554192	15.390841904549163	258.113638866848191	45.753287562510344	21.485327289172993	185.576999063381407	-54.598285217714604	-147.525914503164870
-11.078253720685558	-14.672734096834699	15.383258869158832	258.151517735969151	45.737677065437843	21.480442855790564	185.602659661668952	-54.564316577182204	-147.567914947992847
-11.068714186355029	-14.675537505509189	15.375673674823043	258.189396195353936	45.722046713418763	21.475561664082029	185.628317353010118	-54.530316029319117	-147.609929865993223
-11.059173333446394	-14.678339165937031	15.368086320797943	258.227274225124859	45.706396498897185	21.470683717987356	185.653972120033728	-54.496283543620109	-147.651959257909226
-11.049631162110391	-14.681139076476025	15.360496806339640	258.265151805414803	45.690726414343459	21.465809021448884	185.679623945331741	-54.462219089554623	-147.694003124465127
-11.040087672498654	-14.683937235482404	15.352905130704205	258.303028916367168	45.675036452254240	21.460937578411350	185.705272811459167	-54.428122636566783	-147.736061466366209
-11.030542864763717	-14.686733641310825	15.345311293147672	258.340905538135928	45.659326605152550	21.456069392821856	185.730918700934012	-54.393994154075394	-147.778134284298687
-11.020996739059012	-14.689528292314378	15.337715292926042	258.378781650885969	45.643596865587838	21.451204468629893	185.756561596237162	-54.359833611473952	-147.820221578929647
-11.011449295538871	-14.692321186844575	15.330117129295282	258.416657234792694	45.627847226136105	21.446342809787318	185.782201479812358	-54.325640978130664	-147.862323350906962
-11.001900534358530	-14.695112323251356	15.322516801511327	258.454532270042648	45.612077679399860	21.441484420248351	185.807838334066133	-54.291416223388424	-147.904439600859291
-10.992350455674133	-14.697901699883083	15.314914308830078	258.492406736833345	45.596288218008240	21.436629303969582	185.833472141367707	-54.257159316564831	-147.946570329395968
-10.982799059642728	-14.700689315086542	15.307309650507406	258.530280615372988	45.580478834617089	21.431777464909960	185.859102884048980	-54.222870226952210	-147.988715537106970
-10.973246346422272	-14.703475167206939	15.299702825799153	258.568153885881316	45.564649521908997	21.426928907030778	185.884730544404420	-54.188548923817599	-148.030875224562891
-10.963692316171635	-14.706259254587899	15.292093833961133	258.606026528589098	45.548800272593319	21.422083634295689	185.910355104691035	-54.154195376402754	-148.073049392314800
-10.954136969050596	-14.709041575571467	15.284482674249128	258.643898523738414	45.532931079406346	21.417241650670686	185.935976547128291	-54.119809553924178	-148.115238040894241
-10.944580305219855	-14.711822128498106	15.276869345918898	258.681769851582715	45.517041935111251	21.412402960124108	185.961594853897992	-54.085391425573107	-148.157441170813172
-10.935022324841022	-14.714600911706693	15.269253848226175	258.719640492386930	45.501132832498222	21.407567566626632	185.987210007144256	-54.050940960515518	-148.199658782563858
-10.925463028076630	-14.717377923534521	15.261636180426665	258.757510426427416	45.485203764384501	21.402735474151260	186.012821988973485	-54.016458127892143	-148.241890876618868
-10.915902415090130	-14.720153162317295	15.254016341776053	258.795379633992297	45.469254723614434	21.397906686673331	186.038430781454281	-53.981942896818474	-148.284137453430986
-10.906340486045901	-14.722926626389134	15.246394331530000	258.833248095381180	45.453285703059564	21.393081208170500	186.064036366617358	-53.947395236384772	-148.326398513433134
-10.896777241109238	-14.725698314082566	15.238770148944145	258.871115790905719	45.437296695618663	21.388259042622746	186.089638726455462	-53.912815115656059	-148.368674057038334
-10.887212680446368	-14.728468223728530	15.231143793274105	258.908982700889112	45.421287694217824	21.383440194012366	186.115237842923307	-53.878202503672149	-148.410964084639687
